NewsTitle,NewsDate,Region,Province,Department,Link_News
จังหวัดยโสธร ประชุมคณะกรรมการโรคติดต่อจังหวัด พิจารณามาตรการจัดงานกฐินและการฉีดวัคซีนโควิด-19 ในกลุ่มนักเรียน,21/10/2021,ภาคตะวันออกเฉียงเหนือ,ยโสธร,สำนักงานประชาสัมพันธ์จังหวัดยโสธร,https://thainews.prd.go.th/th/news/detail/TCATG211021094112213
พิจิตร เดินหน้าสร้างเกราะป้องกันโควิด-19 ด้วยวัคซีน สร้างความมั่นใจให้นักเรียนและผู้ปกครอง,21/10/2021,ภาคกลางและปริมณฑล,นครสวรรค์,สำนักงานประชาสัมพันธ์จังหวัดพิจิตร,https://thainews.prd.go.th/th/news/detail/TCATG211021133216354
อ.พล จ.ขอนแก่น ฉีดวัคซีนเด็กนักเรียน สุดคึกคัก โดยมีนักเรียนโรงเรียนผู้สูงอายุ คอยช่วยอำนวยความสะดวกให้กับลูกหลาน,21/10/2021,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,สวท.ขอนแก่น,https://thainews.prd.go.th/th/news/detail/TCATG211021171019509
จังหวัดตราด ตั้งจุดคัดกรองเพื่อป้องกันโควิด -19 ก่อนเดินทางสู่หมู่เกาะทะเลตราด 4 จุด รองรับช่วงวันหยุดยาว,21/10/2021,ภาคตะวันออก,ตราด,สำนักงานประชาสัมพันธ์จังหวัดตราด,https://thainews.prd.go.th/th/news/detail/TCATG211021174110533
ยืนยัน ฉีดวัคซีนไฟเซอร์ เข็ม 2 ให้เด็กชายอายุ 12-18 ปี สร้างภูมิคุ้มกันได้ดีกว่าฉีด 1 เข็ม,21/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211021192423556
ผลงานวิจัยในอิสราเอลชี้ว่าวัคซีนโควิด-19 ของไฟเซอร์/ไบโเอ็นเทคสามารถป้องกันเชื้อกลายพันธุ์สายพันธุ์เดลตาได้ดีในกลุ่มอายุ 12-18 ปี,21/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211021201600602
ประมวลข่าวทั่วไทยประจำวันที่ 21 ตุลาคม 2564,21/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG211021194929584
ผู้ว่าฯ ยะลา เผยเร่งมาตรการเชิงรุก ตรวจหาเชื้อ- รณรงค์ให้ ปชช.ฉีดวัคซีน ด้าน สสจ.ยะลา ระบุ สถานการณ์คงที่ เตือน ปชช.ปฏิบัติตามมาตรการอย่างเคร่งครัด,21/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211021205808610
ยะลา แถลง มาตรการป้องกันโควิด-19 เผย เหตุติดเชื้อพุ่ง จากมาตรการเชิงรุก ปัจจัยเกิดจากสัมผัสร่วมบ้าน และกิจกรรม เร่งระดมฉีดวัคซีน สร้างภูมิคุ้มกัน,21/10/2021,ภาคใต้,ยะลา,สำนักงานประชาสัมพันธ์จังหวัดยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211021213806615
ผู้ว่าฯ ยะลา เผยเร่งมาตรการเชิงรุก ทั้งการตรวจหาเชื้อและการรณรงค์ให้ ปชช.ฉีดวัคซีน เตือน ปชช.ปฏิบัติตามมาตรการอย่างเคร่งครัด ขณะที่ผู้เสียชีวิตส่วนใหญ่ไม่ได้รับวัคซีน,22/10/2021,ภาคใต้,ยะลา,สวท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211022075836644
ที่ปรึกษาศูนย์ควบคุมและป้องกันโรคสหรัฐประชุมกัน เพื่อหารือเกี่ยวกับการใช้วัคซีนโควิด-19 แบบไขว้ของโมเดอร์นาและจอห์นสันแอนด์จอห์นสันเป็นวัคซีนเข็มกระตุ้น,22/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211022061830628
โควิดยะลา ตัวเลขลดลง ขณะ เทศบาลนครยะลา เร่งเชิงรุก เตรียมเปิดฉีด”ไฟเซอร์” ให้ประชาชน ที่ ตรวจโควิด ไม่พบเชื้อ,22/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211022133710764
เปิดหน่วยริมถนน “รุก” ฉีดวัคซีน ประชาชนชุมชนตลาดเก่ายะลา ป้องกันโควิด-19,22/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211022135350768
จังหวัดพังงา ออกหน่วยฉีดวัคซีนไฟเซอร์เด็กนักเรียนมอแกน หมู่เกาะสุรินทร์,22/10/2021,ภาคใต้,พังงา,สำนักงานประชาสัมพันธ์จังหวัดพังงา,https://thainews.prd.go.th/th/news/detail/TCATG211022162535805
ศบค.ยะลา สั่งปิด คลังสินค้าเอกชน หลังพบผู้ติดเชื้อ 17 คน   เร่งเชิญชวนชาวยะลา และบุคคลที่ทำงานอยู่ในจังหวัดยะลา เข้ารับวัคซีน,22/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211022195938883
โควิดเบตง คร่าชีวิตเพิ่ม 1 ราย นับเป็นการเสียชีวิตรายที่ 14 โดยผู้เสียชีวิตส่วนใหญ่เป็นผู้สูงอายุ,22/10/2021,ภาคใต้,ยะลา,สวท.เบตง จ.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211022215648899
วัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค เข็มกระตุ้น มีประสิทธิภาพร้อยละ 95.6 ในการป้องกันโรคโควิด-19,22/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211022222126903
จังหวัดตราด ตรวจเข้มคนเข้าเกาะ 4 จุด วันหยุดยาว  ยกระดับมาตรการคนเข้าต้องฉีดวัคซีนครบ แสดงหลักฐานการตรวจโควิด-19,22/10/2021,ภาคตะวันออก,ตราด,สวท.ตราด,https://thainews.prd.go.th/th/news/detail/TCATG211022222240905
อิสราเอล เตรียมอนุญาตให้นักท่องเที่ยวที่ฉีดวัคซีนโควิด-19 ครบโดส เดินทางเข้าประเทศ ในเดือนพฤศจิกายน นี้,22/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211022222341907
วัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค มีประสิทธิภาพ กว่าร้อยละ 90 ในการป้องกันอาการป่วยโรคโควิด-19 ในเด็กอายุ 5-11 ปี,23/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211023074902932
ยะลา ชาวชุมชนกำปงห้าแยก ร่วมใจฉีดไฟเซอร์ เข็ม 1 ป้องกันโควิด-19,23/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211023133137079
ดีเดย์ 1 พ.ย. 64 สายการบิน เตรียมกลับมาบินลงแม่ฮ่องสอน อีกครั้ง หลังไร้เที่ยวบินยาว จากสถานการณ์ COVID-19,23/10/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211023185925174
ศรีลังกาเตรียมฉีดวัคซีนโควิด-19 เข็มกระตุ้นให้บุคลากรทางการแพทย์ และแรงงานภาคการท่องเที่ยว,23/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211023193301186
รัฐบาลสิงคโปร์เพิ่มวัคซีนซิโนแวกเป็นวัคซีนหลักที่ใช้ในโครงการฉีดวัคซีนโควิด-19ให้ประชาชนทั่วประเทศ,24/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211024115146298
รัฐบาลเดินหน้าพร้อมรับนักท่องเที่ยวต่างชาติ ควบคู่การดูแลด้านสาธารณสุขของประชาชนไทย,24/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211024123705324
ฉีดเชิงรุก วัคซีนเคลื่อนที่ยะลา ให้บริการประชาชน ชาวบ้านจารูพัฒนา,24/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211024104403273
แพทย์ใหญ่สหรัฐคาดว่าจะเริ่มฉีดวัคซีนโควิด-19 ให้เด็กอายุ 5-11ปีได้ในเดือนพฤศจิกายนนี้,25/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211025110155510
แพทย์ใหญ่สหรัฐคาดว่าจะเริ่มฉีดวัคซีนโควิด-19 ให้เด็กอายุ 5-11ปีได้ในเดือนพฤศจิกายนนี้      ,25/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211025110338512
ประชาชนตรวจเชื้อหาโควิดต่อเนื่องหลังเขตเมืองยะลายังระบาดหนัก ขณะเทศบาลฯ เร่งมาตรการเชิงรุก ตรวจเชื้อ ควบคู่ ฉีดวัคซีน,25/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211025095225469
รุกฉีดวัคซีนยะลา เปิดเพิ่ม walk in ไฟเซอร์ เข็ม 1 อีก 6 วัน,25/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211025100319477
รพ.ยะลา เปิด Walk in ให้ประชาชนฉีดวัคซีน ’ไฟเซอร์ ’ ต่อไปอีก 6 วัน,25/10/2021,ภาคใต้,ยะลา,สวท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211025114350523
สคร.12 สงขลา จัดรถตรวจเชื้อพระราชทาน เสริมการตรวจเชิงรุกในพื้นที่จังหวัดยะลา ค้นหาผู้ติดเชื้อเข้ารักษา ลดการแพร่ระบาด ขณะที่ผู้ว่าฯยะลา เผย ผลจากมาตราการเชิงรุก ทำให้ยอดผู้ติดเชื้อลดลง,25/10/2021,ภาคใต้,ยะลา,สำนักงานประชาสัมพันธ์จังหวัดยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211025123023540
โควิด -19 ยะลาติดเชื้อ 340 ราย ติดที่ 7 ท็อปเท็น,25/10/2021,ภาคใต้,ยะลา,สวท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211025135004571
ภูเก็ต เร่งฉีดวัคซีน Pfizer ให้นักเรียนก่อนเปิดเทอม 1 พ.ย.นี้,25/10/2021,ภาคใต้,ภูเก็ต,สทท.ภูเก็ต,https://thainews.prd.go.th/th/news/detail/TCATG211025141052589
นายแพทย์สาธารณสุขจังหวัดบึงกาฬ แถลง 3 คลัสเตอร์สำคัญที่ต้องปิดหมู่บ้าน ย้ำ หากต้องการเปิดเมือง ประชาชนต้องฉีดวัคซีนโควิด-19 อย่างน้อย 70%,25/10/2021,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,สวท.บึงกาฬ,https://thainews.prd.go.th/th/news/detail/TCATG211025133341555
ยอดติดโควิดยะลา ลด รายใหม่เหลือ 340  ราย  ด้านโรงพยาบาล คุมเข้ม ป้องกันเชื้อแพร่ระบาด,25/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211025141343590
เทศบาลนครหาดใหญ่ ร่วมกับสำนักงานสาธารณสุขจังหวัดสงขลา โรงพยาบาลสงขลานครินทร์ และโรงพยาบาลหาดใหญ่ เปิดลงทะเบียนวัคซีนไฟเซอร์ สำหรับผู้มีอายุ 18 ปีขึ้นไป,25/10/2021,ภาคใต้,สงขลา,สำนักงานประชาสัมพันธ์จังหวัดสงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211025134102560
โรงเรียนสรรพวิทยาคม จัดกิจกรรม  Kick Off Pfizer in School ฉีดวัคซีน Pfizer ให้นักเรียนปลอดภัย อุ่นใจต้อนรับเปิดเทอม,25/10/2021,ภาคตะวันตก,ตาก,สวท.แม่สอด จ.ตาก,https://thainews.prd.go.th/th/news/detail/TCATG211025143811620
จังหวัดพะเยาชี้แจงขอความร่วมมือชมรมธนาคารจังหวัดให้บริการประชาชนทั้งที่ได้รับวัคซีนโควิดแล้วและผู้ที่ยังไม่ได้รับวัคซีน โดยจะกำหนดมาตรการให้บริการสำหรับกลุ่มที่ยังไม่ได้รับวัคซีนต่อไป พร้อมย้ำไม่ได้เป็นคำสั่งงดให้บริการตามที่เข้าใจ,25/10/2021,ภาคเหนือ,พะเยา,สวท.พะเยา,https://thainews.prd.go.th/th/news/detail/TCATG211025142652598
เทศบาลนครหาดใหญ่เปิดลงทะเบียนวัคซีนไฟเซอร์ สำหรับผู้มีอายุ 18 ปีขึ้นไป,25/10/2021,ภาคใต้,สงขลา,สวท.สงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211025163707703
จ.ปัตตานีเร่งฉีดวัคซีนป้องกันโควิด-19 เข็มที่ 3,25/10/2021,ภาคใต้,ปัตตานี,สำนักงานประชาสัมพันธ์จังหวัดปัตตานี,https://thainews.prd.go.th/th/news/detail/TCATG211025155722668
ประมวลข่าวทั่วไทยประจำวันที่ 25 ตุลาคม 2564,25/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG211025155000665
เทศบาลนครหาดใหญ่ร่วมกับสำนักงานสาธารณสุขจังหวัดสงขลา  เปิดลงทะเบียนวัคซีนไฟเซอร์สำหรับผู้มีอายุ 18 ปี ขึ้นไป,25/10/2021,ภาคใต้,สงขลา,สวท.สงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211025161642686
รัฐมนตรีว่าการกระทรวงศึกษาธิการ ยืนยันเปิดภาคเรียนที่ 2 ในวันที่ 1 พฤศจิกายนนี้แน่นอน ,25/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211025181628737
จ.นราธิวาส เปิดหน่วยให้บริการฉีดวัคซีนป้องกันโรคโควิด-19 ที่ห้างบิ๊ก ซี นราธิวาส ถึงวันที่ 31 ตุลาคมนี้ สามารถ walk in มาฉีดได้,25/10/2021,ภาคใต้,นราธิวาส,สวท.นราธิวาส,https://thainews.prd.go.th/th/news/detail/TCATG211025191948784
จ.สุราษฎร์ธานีพร้อมเปิดภาคเรียนใหม่ในวันที่ 1 พ.ย. นี้  การเรียนการสอนให้เป็นไปตามความพร้อมของแต่ละโรงเรียน เน้นย้ำนักเรียนต้องปลอดภัย,26/10/2021,ภาคใต้,สุราษฎร์ธานี,สำนักงานประชาสัมพันธ์จังหวัดสุราษฎร์ธานี,https://thainews.prd.go.th/th/news/detail/TCATG211026094635853
วันที่สองของการเปิดหน่วยให้บริการฉีดวัคซีนป้องกันโรคโควิด-19 ที่ห้างบิ๊กซี นราธิวาส มีผู้เดินทางมาฉีดวัคซีนอย่างต่อเนื่อง  ย้ำเร่งฉีดวัคซีนสร้างภูมิคุ้มกันหมู่ภายในเดือน ต.ค.นี้,26/10/2021,ภาคใต้,นราธิวาส,สวท.นราธิวาส,https://thainews.prd.go.th/th/news/detail/TCATG211026224045270
ฉีดต่อเนื่อง วัคซีนเชิงรุก คุมโควิดระบาด ยะลา,26/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211026100720867
สำนักงานยาแห่งยุโรป แนะนำให้ฉีดวัคซีนโควิด-19 ของโมเดอร์นา เป็นวัคซีนเข็มกระตุ้น ให้ผู้ที่มีอายุ 18 ปี ขึ้นไป,26/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211026124231930
เทศบาลนครหาดใหญ่ ขานรับโครงการสงขลาสปีด เพื่อชาวสงขลา เร่งฉีดวัคซีน Pfizer แก่ประชาชนในอำเภอหาดใหญ่  “หาดใหญ่ปลอดภัย 9 วันแสนโดส”,26/10/2021,ภาคใต้,สงขลา,สวท.สงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211026153057078
"เทศบาลนครหาดใหญ่ ขานรับโครงการ ""สงขลาสปีด เพื่อชาวสงขลา"" เร่งฉีดวัคซีน Pfizer แก่ประชาชนในอำเภอหาดใหญ่ให้ได้ “หาดใหญ่ปลอดภัย 9 วัน 1 แสนโดส”",26/10/2021,ภาคใต้,สงขลา,สำนักงานประชาสัมพันธ์จังหวัดสงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211026154207092
ผู้ว่าฯ แพร่ ตรวจติดตามการฉีดวัคซีนป้องกันโควิด-19 (Pfizer) สำหรับนักเรียน นักศึกษาและประชาชนทั่วไป,26/10/2021,ภาคเหนือ,แพร่,สำนักงานประชาสัมพันธ์จังหวัดแพร่,https://thainews.prd.go.th/th/news/detail/TCATG211026163140123
รมว.ศึกษาธิการยืนยันพร้อมเปิดเรียน 1 พ.ย. หลังฉีดวัคซีน นร.แล้วกว่า ร้อยละ 50 (2 ล้านคน) ย้ำกลุ่มเด็กเล็กไม่น่ากังวล แต่ยึดมาตรการความปลอดภัยด้านสุขภาพ จัดรูปแบบอย่างเหมาะสม,26/10/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211026202139242
สำนักงานอาหารและยาสหารัฐแนะนำให้ฉีดวัคซีนโควิด-19 ของบริษัทไฟเซอร์ให้เด็กอายุ 5-11 ปี,27/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211027060519274
นักเรียนยะลา ทยอยรับเข็ม 2 ไฟเซอร์ คึกคัก   ล่าสุด ยอดรวมปชช.จ.ยะลา ฉีดวัคซีน แล้ว   55.15 %,27/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211027092018288
จังหวัดตรังจัดประชุมหารือข้อราชการประจำสัปดาห์ กิจกรรม Morning Brief,27/10/2021,ภาคใต้,ตรัง,สำนักงานประชาสัมพันธ์จังหวัดตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211027095958301
ฉีดวัคซีนเชิงรุกบริการชาวชุมชนธนวิถียะลา,27/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211027101638315
ยะลา นักเรียน รร.คณะราษฎรบำรุงยะลา ทยอยฉีดวัคซีนเข็ม 2 ขณะที่ ผอ.ระบุ 1 พย.นี้ เตรียมเปิดภาคเรียนใน 3 รูปแบบ,27/10/2021,ภาคใต้,ยะลา,สวท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211027125503402
บาห์เรนอนุมัติใช้วัคซีนโควิด-19ของซิโนฟาร์มเป็นกรณีฉุกเฉินในเด็กอายุ 3-11 ปี,27/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211027150934496
เทศบาลเมืองลำพูน ร่วมกับ รพ.ลำพูน ฉีดวัคซีนให้นักเรียน สร้างภูมิคุ้มกัน COVID-19 ปลอดภัยต้อนรับเปิดเทอม,27/10/2021,ภาคเหนือ,ลำพูน,สวท.ลำพูน,https://thainews.prd.go.th/th/news/detail/TCATG211027154037527
เริ่มแล้วจุดตรวจเข้าเมืองสุไหงโก-ลก ตรวจหลักฐานการฉีดวัคซีนป้องกันโควิด-19 เข้มงวด หากไม่มีจะไม่อนุญาตให้เข้าพื้นที่,27/10/2021,ภาคใต้,นราธิวาส,สวท.สุไหงโกลก จ.นราธิวาส,https://thainews.prd.go.th/th/news/detail/TCATG211027200910702
สสจ.นราธิวาสนำรถชีวนิรภัยพระราชทาน ตรวจด้วยชุดตรวจATK ออกหน่วยบริการที่อำเภอสุไหงโก-ลก โดยพบผู้ติดเชื้อเพิ่มขึ้น,27/10/2021,ภาคใต้,นราธิวาส,สวท.สุไหงโกลก จ.นราธิวาส,https://thainews.prd.go.th/th/news/detail/TCATG211027194713694
อบจ.โคราช ขานรับ “เปิดเรียน 1 พ.ย.นี้”  ด้าน “ดร.ยลดา” เผย 58 รร.พร้อมมาก  ย้ำนักเรียนฉีด “ไฟเซอร์” แล้ว กว่า 70%,27/10/2021,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,สวท.นครราชสีมา,https://thainews.prd.go.th/th/news/detail/TCATG211027211628706
ฟิลิปปินส์ เตรียมฉีดวัคซีนโควิด-19 ให้ผู้ที่มีอายุต่ำกว่า 18 ปี ตั้งแต่วันที่ 3 พฤศจิกายน นี้,28/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211028092133764
นายกรัฐมนตรี ฉีดวัคซีนเข็มสาม ไฟเซอร์ ก่อนร่วมประชุมสุดยอดด้านการเปลี่ยนแปลงสภาพภูมิอากาศของสหประชาชาติ ครั้งที่ 26,28/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211028162243078
เร่งฉีดเข็ม 2 ไฟเซอร์นักเรียนครบโดส  เด็ก-ผู้ปกครองยะลา  ยอมรับหากไม่สามารถเปิดเรียนออนไซต์ได้พร้อมเรียนออนไลน์,28/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211028094957781
จ.นราธิวาส ออกบริการเชิงรุกตรวจคัดกรองด้วย ATK กับรถเก็บตัวอย่างชีวนิรภัยพระราชทาน  พร้อมบูรณาการฉีดวัคซีนป้องกันโควิด-19,28/10/2021,ภาคใต้,นราธิวาส,สวท.นราธิวาส,https://thainews.prd.go.th/th/news/detail/TCATG211028102522807
ฟิลิปปินส์ เตรียมฉีดวัคซีนโควิด-19 ให้เยาวชน อายุระหว่าง 12 -17 ปี ในวันที่ 3 พฤศจิกายน นี้,28/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211028133221915
จังหวัดสระบุรีติดตามสถานการณ์และการช่วยเหลือผู้ประสบอุทกภัยและสถานการณ์โควิด-19 เร่งหน่วยงานที่เกี่ยวข้องช่วยเหลือ,28/10/2021,ภาคกลางและปริมณฑล,สระบุรี,สำนักงานประชาสัมพันธ์จังหวัดสระบุรี,https://thainews.prd.go.th/th/news/detail/TCATG211028130820867
“รุก” ฉีดไฟเซอร์ เข็มแรก ลดป่วยรุนแรงและเสียชีวิต  หลังพบผู้ติดเชื้อโควิด-19  ตลาดสดยะลา,28/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211028132146902
นครพนม เร่งดำเนินการฉีดวัคซีนให้คณะครูนักเรียนก่อนเปิดภาคเรียน,28/10/2021,ภาคตะวันออกเฉียงเหนือ,นครพนม,สำนักงานประชาสัมพันธ์จังหวัดนครพนม,https://thainews.prd.go.th/th/news/detail/TCATG211028135058936
เทศบาลนครหาดใหญ่ ร่วมกับ สาธารณสุขจังหวัดสงขลา สาธารณสุขอำเภอหาดใหญ่ โรงพยาบาลหาดใหญ่ เปิดลงทะเบียนวัคซีนไฟเซอร์ สำหรับผู้ที่มีอายุ 12ปีขึ้นไป ในและนอกเขตเทศบาลนครหาดใหญ่ (เฉพาะผู้มีสัญชาติไทย) และต้องไม่เคยได้รับการฉีดวัคซีนมาก่อน,28/10/2021,ภาคใต้,สงขลา,สำนักงานประชาสัมพันธ์จังหวัดสงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211028141725951
นายอำเภอระแงะ จ.นราธิวาส ตรวจเยี่ยมการออกบริการตรวจค้นหาเชื้อโควิด-19 เชิงรุก โดย รถเก็บตัวอย่างชีวนิรภัยพระราชทาน,28/10/2021,ภาคใต้,นราธิวาส,สวท.นราธิวาส,https://thainews.prd.go.th/th/news/detail/TCATG211028162329079
“วัคซีนไฟเซอร์” ถึงไทยกว่า 1.5 ล้านโดส ภาพรวมตามเป้า เน้นฉีดให้กลุ่ม นร.-นศ.สร้างความมั่นใจเปิดเทอม 22564 เชิญชวนผู้ปกครองส่งบุตรหลานรับวัคซีน,28/10/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211028205821183
"มทร.อีสาน เตรียมเปิดบ้านออนไลน์ ชวนนักเรียน ม.ปลายปวช.ปวส. ร่วมกิจกรรม 1-5 พ.ย. นี้ สมัครฟรี มีโควตาให้กว่า 1,500 ที่นั่ง .",28/10/2021,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,สวท.นครราชสีมา,https://thainews.prd.go.th/th/news/detail/TCATG211028212908197
ญี่ปุ่นคาดว่าจะฉีดวัคซีนโควิด-19เข็มกระตุ้นให้ประชาชนทั่วไปได้ภายในปีหน้า,29/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211029165146543
เร่งเชิงรุกฉีดวัคซีนกลุ่มเสี่ยง ชาวชุมชนมัสยิดกลาง ตลาดเก่ายะลา,29/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211029114455320
มาเลเซียจะจัดซื้อวัคซีนโควิด-19ของไฟเซอร์ไบโอเอ็นเทค เพื่อฉีดให้กับเด็กอายุ 5-11ปี,29/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211029165223546
มาเลเซียจะจัดซื้อวัคซีนโควิด-19ของไฟเซอร์ไบโอเอ็นเทค เพื่อฉีดให้กับเด็กอายุ 5-11ปี,29/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211029165410547
